"SurveyID" "SiteLongitude" "SiteLatitude" "SiteCode" "PC1_imputation" "PC2_imputation" "PC3_imputation"
"947" 593003419 -91.52193 -0.04037 "ETP227" 0.00755403062132255 -0.102413345790502 -0.349763052651806
"948" 593003420 -91.54678 -0.04991 "ETP228" 0.247810160337117 -0.255364588840275 -0.0204176195401781
"949" 593003421 -91.55924 -0.0536 "ETP230" 0.268286335849831 -0.181462360724081 0.263650321839771
"950" 593003422 -91.5588 -0.05167 "ETP231" -0.0435387802568296 -0.614110389842906 0.222169473633702
"951" 593003423 -90.56861 -0.28115 "ETP138" 0.0861375851639217 -0.383893136271747 -0.393552556037701
"952" 593003424 -90.54489 -0.27971 "ETP143" 0.210330877566007 -0.335348329774557 0.283113835378303
"953" 593003425 -90.55091 -0.29786 "ETP162" 0.237800073713026 -0.675592714446447 0.193979643101891
"954" 593003426 -90.57447 -0.23645 "ETP232" 0.0596936343814673 -0.610208675061543 0.279927566442371
"955" 593003427 -90.58803 -0.23095 "ETP236" 0.159158711472197 -0.695565759124151 -0.215709073321114
"956" 593003428 -90.58061 -0.23551 "ETP237" 0.0167738288433686 -0.759578508894739 0.227595490430697
"957" 593003429 -90.56861 -0.28115 "ETP138" 0.166739342867692 -0.123543425833167 -0.520098724734687
"958" 593003430 -90.54489 -0.27971 "ETP143" 0.196772416250761 -0.00722063391092278 0.196342972039572
"959" 593003431 -90.55091 -0.29786 "ETP162" 0.151241026364085 -0.628938627828442 0.000299148544173962
"960" 593003432 -90.57447 -0.23645 "ETP232" -0.0980404591953734 -0.49927966560245 0.162897120862925
"961" 593003433 -90.58803 -0.23095 "ETP236" 0.00423364981566299 -0.265046328359098 -0.480273322255724
"962" 593003434 -90.58061 -0.23551 "ETP237" 0.0159723245646506 -0.36635871684362 0.000468525427145185
"963" 593003447 -89.6366 -1.34813 "ETP139" -0.000373642706708827 -0.592681289387481 0.130168948643672
"964" 593003448 -89.6236 -1.37844 "ETP155" 0.0800513712023391 -0.774384328453617 0.224133943966994
"965" 593003449 -89.64402 -1.33901 "ETP171" 0.0646993819438096 -0.946896739924532 0.223251955189389
"966" 593003454 -89.6366 -1.34813 "ETP139" 0.12189843892043 -0.417161121220813 -0.407145795993197
"967" 593003455 -89.6236 -1.37844 "ETP155" 0.217739301914231 -0.430276654968244 0.114289388775138
"968" 593003456 -89.64402 -1.33901 "ETP171" 0.073184174539073 -0.890721585176402 0.15230342194851
"969" 593003457 -89.64422 -1.3579 "ETP176" 0.115268557010406 -0.42202597754731 0.19492577029498
"970" 593003464 -91.8194 1.37867 "ETP247" -0.0588612837885167 -0.494085043980825 0.249583230743667
"971" 593003465 -91.8183 1.37978 "ETP248" -0.265440583877788 -0.445008542567943 0.264554001834356
"972" 593003466 -91.8194 1.37867 "ETP247" 0.255740342715828 -0.296220266166583 0.0726803986383986
"973" 593003467 -91.8183 1.37978 "ETP248" 0.0473851943926249 -0.316107274772114 0.1392123254351
"974" 593003468 -91.8117 1.38374 "ETP243" -0.211673186837334 -0.336471965220549 0.112452839205868
"975" 593003469 -91.8111 1.38318 "ETP244" 0.0750231498106951 -0.426034373675342 0.010024414522561
"976" 593003470 -91.8164 1.38696 "ETP245" -0.251489038592215 -0.458749970996043 0.0962007206184143
"977" 593003471 -91.8166 1.387 "ETP246" -0.22358944495329 -0.408292807200831 0.0463615232094371
"978" 593003472 -91.8117 1.38374 "ETP243" 0.113058641643834 -0.0571045753673819 0.29134277418437
"979" 593003473 -91.8111 1.38318 "ETP244" 0.296012777303749 -0.14858447406817 -0.0445522795778627
"980" 593003474 -91.8164 1.38696 "ETP245" 0.171678714330437 0.240844789893367 0.283044742761209
"981" 593003475 -91.8166 1.387 "ETP246" 0.0669676438353142 0.102271856588499 0.301889121954677
"982" 593003476 -91.98928 1.67363 "ETP128" 0.0839021037951206 -0.67846746380024 -0.0936474230483234
"983" 593003478 -92.001 1.68095 "ETP158" -0.186826498151908 -0.679616676355173 0.129973042984563
"984" 593003479 -91.9995 1.68074 "ETP159" 0.0143342648291996 -0.212553926739044 0.29166544641508
"985" 593003482 -92.001 1.68095 "ETP158" 0.286054545008819 -0.185852115844586 0.298123642368889
"986" 593003483 -91.9995 1.68074 "ETP159" 0.222949616556828 0.0707444555639542 0.308700369325734
"987" 593003484 -90.40312 0.30936 "ETP174" -0.243619602994403 -0.476587897631399 0.0367761059140648
"988" 593003485 -90.49147 0.2821 "ETP203" 0.0917808963729934 -0.564082922872885 0.212498878317145
"989" 593003486 -90.50151 0.28602 "ETP204" 0.0627231386272483 -0.407372049716107 -0.100411156443603
"990" 593003487 -90.40312 0.30936 "ETP174" -0.04241981292016 -0.325651914429065 -0.201598368784068
"991" 593003488 -90.49147 0.2821 "ETP203" 0.0616743986991883 -0.251977081505773 -0.459861616499711
"992" 593003489 -90.50151 0.28602 "ETP204" 0.0627231386272483 -0.407372049716107 -0.100411156443603
"993" 593003490 -90.40129 0.31283 "ETP233" 0.203656129320076 -0.224718151463908 0.262553975826629
"994" 593003491 -89.96983 0.34017 "ETP164" -0.0953512071654673 -0.727014262652709 0.195450698403234
"995" 593003492 -89.97502 0.33531 "ETP165" -0.258166324204487 -0.670647662294473 0.196087648470767
"996" 593003493 -89.94461 0.30032 "ETP166" -0.191432344520747 -0.679044539258643 0.0673437855515636
"997" 593003494 -89.9681 0.30678 "ETP167" -0.55733531598726 -0.420606803828678 0.222492780947597
"998" 593003495 -89.96983 0.34017 "ETP164" 0.0370831720363958 -0.597890193184063 -0.149230877882763
"999" 593003496 -89.97502 0.33531 "ETP165" -0.0725247191505718 -0.790434703176212 0.249598269558105
"1000" 593003497 -89.94461 0.30032 "ETP166" -0.262026319106361 -0.630138704324807 0.116849651298233
"1001" 593003498 -89.9681 0.30678 "ETP167" -0.1250018177417 -0.450658954012368 0.263257760990393
"1002" 593003503 -80.85869167 -1.600766667 "ETP186" -0.620427057698352 0.266651732501545 0.170193937884823
"1003" 593003505 -80.871545 -1.591023333 "ETP235" -0.520934591964937 0.240963503655602 -0.0455098828971485
"1004" 593003507 -80.85869167 -1.600766667 "ETP186" -0.411669713030114 0.222332253556957 -0.205402148578374
"1005" 593003508 -81.0599217 -1.25875 "ETP163" -0.975015219128369 0.153829708677456 0.0812531331218235
"1006" 593003509 -81.05368 -1.272865 "ETP126" 0.272337152152694 0.573324152259217 0.329614071357081
"1007" 593003510 -81.0599217 -1.25875 "ETP163" -0.778769688958569 0.138380921306115 -0.115447522705347
"1008" 593003511 -81.06969 -1.2837 "ETP137" -0.147128831790227 0.420218315451829 0.185975436914456
"1009" 593003512 -81.07017167 -1.255326667 "ETP215" -0.639676080112011 0.15544065490893 -0.24645366721096
"1010" 593003513 -81.07523667 -1.279065 "ETP201" -0.77487395621674 0.118655229740459 -0.207017900517718
"1011" 593003514 -81.05038833 -1.276418333 "ETP202" 0.411360163327948 0.592281982235103 0.113961063363458
"1012" 593003515 -81.05207 -1.275146667 "ETP189" -0.224370795043302 0.360121514969135 -0.158466034965093
"1013" 593003516 -80.76950833 -1.403595 "ETP172" -0.656725483111705 0.0837244718747517 0.0542204506490609
"1014" 593003517 -80.78385833 -1.471281667 "ETP175" -0.724385286845973 0.0598597611700652 -0.144713614573571
"1015" 593003518 -80.804715 -1.500741667 "ETP196" -0.518981482382679 0.155775412562622 -0.329536317893313
"1016" 593003519 -80.76950833 -1.403595 "ETP172" -0.548809260365895 0.20320968946423 -0.211714401525325
"1017" 593003520 -80.78931333 -1.47334 "ETP183" -0.938238012130307 0.121813989962577 -0.00835871978826696
"1018" 593003521 -80.81674167 -1.52181 "ETP216" -0.547354470920979 0.236273146543058 -0.116786525430231
"1019" 593003522 -80.8061 -1.49309 "ETP170" -0.616579363981225 0.17421687135019 -0.232434842971669
"1020" 593003523 -80.78931333 -1.47334 "ETP183" -0.246742960546511 0.112503233967101 -0.772893925146084
"1021" 676003239 -174.4173 -19.83026 "TONGA1" 0.525205045726647 -0.0141267464793131 -0.473813348873253
"1022" 676003240 -174.4193 -19.8358 "TONGA2" 0.632152729122196 -0.0784971550363527 -0.00300520703198814
"1023" 676003241 -174.7136 -19.93805 "TONGA3" 0.656573779230063 -0.334977319093644 -0.0982356954620188
"1024" 676003242 -174.72811 -19.9355 "TONGA4" 0.61436082837945 -0.360252423322014 -0.259670980820639
"1025" 676003243 -174.72811 -20.1081 "TONGA5" 0.566838450974764 -0.242262590132238 -0.454682631055477
"1026" 676003244 -174.70102 -20.10828 "TONGA6" 0.434081373759827 -0.30156579794797 -0.340665189396629
"1027" 676003245 -174.68276 -20.02291 "TONGA7" 0.305954896583493 -0.483316585274589 0.0120624744074505
"1028" 676003246 -174.102867 -18.7146 "TONGA8" 0.566967537235368 -0.0278215653800363 0.346798918320871
"1029" 676003247 -174.08363 -18.71621 "TONGA9" 0.622367386053218 -0.0300403855093772 -0.368377754142872
"1030" 676003248 -174.14896 -18.7158 "TONGA10" 0.586451099826863 -0.520826138150482 -0.147093198511603
"1031" 676003249 -174.14868 -18.71749 "TONGA11" 0.256432977120305 -0.683270060361013 -0.0130829274286803
"1032" 676003250 -174.13804 -18.69375 "TONGA12" 0.588883846253512 -0.463707403804488 -0.159835148595666
"1033" 676003251 -174.13804 -18.692 "TONGA13" 0.551114520111552 -0.570464845104164 -0.118448174656561
"1034" 676003252 -174.04477 -18.68827 "TONGA14" 0.603527203084883 -0.598981776971162 0.0957322781787692
"1035" 676003741 -174.72811 -19.9355 "TONGA4" 0.598623762250117 -0.217514166128933 -0.432239737528989
"1036" 676003742 -174.13804 -18.69375 "TONGA12" 0.529758585704278 -0.720658424411915 -0.141873088851432
"1037" 682002937 -159.80642 -18.85415 "COOK1" 0.703510299164917 -0.237852905828436 0.290327895064545
"1038" 682002938 -159.81254 -18.85616 "COOK2" 0.503520772931017 -0.422095195545455 0.361480263732596
"1039" 682002939 -159.75881 -18.92829 "COOK3" -0.488116593933861 0.200304979638035 -0.343838047023586
"1040" 682002940 -159.809986 -18.854914 "COOK4" 0.471192261076854 -0.357224228591844 -0.0304630793797297
"1041" 683003147 -169.91409 -19.12596 "NIUE1" 0.608012269352773 -0.595692852558465 0.151422547213741
"1042" 683003148 -169.91349 -19.12598 "NIUE2" 0.635876471576789 -0.36942175356218 0.158061606928738
"1043" 683003149 -169.92366 -19.05676 "NIUE3" -0.393002040656438 -0.0206299194446613 0.284285871882873
"1044" 683003150 -169.91762 -19.12953 "NIUE4" 0.648957309315126 -0.295123762910526 -0.150152371527223
"1045" 683003151 -169.89648 -18.97603 "NIUE5" -0.38348420092642 0.239229693057132 0.329434336363283
"1046" 683003152 -169.9316 -19.0612 "NIUE6" 0.400682084278417 -0.589004718456519 -0.00887057253071349
"1047" 683003153 -169.933 -19.0618 "NIUE7" 0.412030392111506 -0.334588613505023 0.0275012260414493
"1048" 683003932 -169.92366 -19.05676 "NIUE3" 0.580605753923897 -0.61723207593433 0.166100719051323
"1049" 683003933 -169.91762 -19.12953 "NIUE4" 0.496286464010201 -0.59526313772644 0.319618576272918
"1050" 683003934 -169.89648 -18.97603 "NIUE5" 0.556105291613827 -0.630877861476762 0.239818983477481
"1051" 689003033 -139.07823 -9.88992 "MI1" 0.182636849024032 -0.309196966478509 0.0130329518701718
"1052" 689003034 -139.10408 -9.90635 "MI2" 0.350444324228035 -0.310488517101855 0.139233762785763
"1053" 689003035 -140.12833 -9.39721 "MI3" 0.415114822760844 -0.130405756606607 0.350027746867464
"1054" 689003036 -140.13117 -9.40052 "MI4" 0.426127327792479 -0.514010803653018 0.112491276317685
"1055" 689003037 -140.12833 -9.40621 "MI5" 0.609035954123751 -0.434272724406861 0.25788567839362
"1056" 689003038 -140.16498 -8.94792 "MI6" 0.61195788195427 0.00486205752847212 0.337260986190487
"1057" 689003039 -140.24975 -8.82557 "MI7" -0.202523178053386 -0.343322045886013 0.0203747476611825
"1058" 689003040 -145.91479 -15.9408 "FP16" 0.469831089250416 -0.0726930264285165 -0.0997985150994493
"1059" 689003041 -145.88078 -15.93489 "FP17" 0.545570424266907 0.108583929018626 -0.146616622845529
"1060" 689003042 -145.89144 -15.9374 "FP18" 0.138484975528354 0.0179328959265833 -0.585666891519257
"1061" 689003043 -145.70173 -16.07223 "FP19" 0.374352500585543 0.231693623747626 0.157423974582295
"1062" 689003044 -145.69337 -16.08315 "FP20" 0.389990773655868 -0.517411378445861 0.194553837152083
"1063" 689003045 -145.69915 -16.0709 "FP21" 0.564226705005026 -0.0288954229222073 0.0736841954030901
"1064" 689003046 -148.26711 -15.014089 "FP22" 0.205907727926533 -0.0881397716258367 -0.187461009851604
"1065" 689003047 -149.58207 -17.53594 "FP1" 0.378337995958167 -0.215212033499327 0.189672895648823
"1066" 689003048 -149.82433 -17.47593 "FP2" 0.383319995178033 -0.55891455093098 -0.272072572538346
"1067" 689003049 -149.89383 -17.482854 "FP3" 0.334701845059456 -0.689042673639558 -0.080460567470467
"1068" 689003050 -149.92352 -17.49007 "FP4" 0.367287430176171 -0.607877311677353 -0.220199029240658
"1069" 689003051 -149.59126 -17.0004 "FP5" 0.436851847279976 0.018142304056152 0.138991624299307
"1070" 689003052 -150.97299 -16.72503 "FP6" 0.455136573994656 -0.630641984006193 -0.0101277876785211
"1071" 689003053 -151.03572 -16.69283 "FP7" 0.570505061047436 -0.288016212653416 -0.48059918929423
"1072" 689003054 -151.04663 -16.72781 "FP8" 0.481029746419941 -0.116767977088796 -0.296099636278596
"1073" 689003055 -151.42234 -16.74255 "FP9" 0.465481839490922 -0.461386475389346 -0.568976192060487
"1074" 689003056 -151.42573 -16.7456 "FP10" 0.605070758640836 0.0954543988148852 -0.468692598021249
"1075" 689003057 -151.42478 -16.74719 "FP11" 0.6108877250218 0.0507916560590637 -0.451240907273573
"1076" 689003058 -151.42032 -16.74082 "FP14" 0.437521350453006 -0.483577465713382 -0.421816728001565
"1077" 689003059 -151.76589 -16.43979 "FP12" 0.427221420335542 -0.642767737402275 -0.267124477640271
"1078" 689003060 -151.76281 -16.437188 "FP13" 0.312615044651025 -0.404976743469299 -0.403819891938582
"1079" 689003061 -153.95642 -16.77861 "FP15" 0.350762605386053 -0.0428213761781987 -0.783921245003727
"1080" 689003735 -139.10408 -9.90635 "MI2" 0.031129930863758 -0.0461694320930667 0.123691679210797
"1081" 689003736 -140.24975 -8.82557 "MI7" -0.360240933473163 -0.217672695780859 0.0561160887804921
"1082" 689003738 -149.58207 -17.53594 "FP1" 0.30388157718889 -0.206868587816028 -0.0749978539407107
"1083" 689003739 -149.82433 -17.47593 "FP2" 0.541672477093318 -0.699414609470886 -0.132417851451062
"1084" 689003740 -149.92352 -17.49007 "FP4" 0.452822216394507 -0.285052434217849 -0.422595320073397
"1085" 855003140 103.2908 10.66321 "CAM2" 0.435189986409944 -0.126444032551246 -0.529473704455748
"1086" 855003141 103.29556 10.62083 "CAM4" 0.463563256880761 -0.00198421212633107 -0.186503433992209
"1087" 855003142 102.86565 10.73029 "CAM5" 0.502906756452947 -0.611234047997692 -0.34446529091502
"1088" 855003143 102.86718 10.73054 "CAM6" 0.427392238021256 -0.42198274699518 -0.23174654807204
"1089" 855003144 103.28933 10.62253 "CAM7" 0.250964454906847 -0.122658321662804 -0.079639928874108
"1090" 855003145 103.29564 10.62054 "CAM8" 0.589905672548054 0.109128820349289 -0.0104928970425644
"1091" 855003146 103.29703 10.61955 "CAM9" 0.436275270646622 0.0972341569615672 -0.0609055056835532
"1092" 912340011 147.633025 -18.832001 "QLD58" 0.433431007833177 0.433904073045498 -0.127366130347574
"1093" 912340012 147.633025 -18.832001 "QLD58" 0.33467418033008 0.47661000273878 0.313452382278202
"1094" 912340013 147.72472 -18.73144 "QLD59" -0.152725380809402 -0.367306591800239 0.0951436005945268
"1095" 912340014 147.72472 -18.73144 "QLD59" 0.138244144140555 -0.660107735191152 0.134868025302957
"1096" 912340015 147.70284 -18.66084 "QLD60" -0.110503323198693 -0.36230601224691 0.0652252370077482
"1097" 912340016 147.70284 -18.66084 "QLD60" -0.110503323198693 -0.36230601224691 0.0652252370077482
"1098" 912340017 147.723103 -18.661726 "QLD61" -0.3363891812063 -0.322864856499277 -0.100267808052261
"1099" 912340018 147.723103 -18.661726 "QLD61" -0.0726365977949879 -0.43852106147945 0.237435817736789
"1100" 912340019 147.70988 -18.65153 "QLD62" -0.123634292004554 -0.443359292111024 0.0689686029243909
"1101" 912340020 147.70988 -18.65153 "QLD62" 0.0535819237212093 -0.208794238053944 0.0543299097567287
"1102" 912340021 147.53253 -18.53599 "QLD63" -0.0823678936090352 -0.157633881943527 0.0568041483781839
"1103" 912340022 147.53253 -18.53599 "QLD63" -0.0439426523031351 -0.386061507186346 -0.222024776492328
"1104" 912340023 147.44558 -18.40566 "QLD64" -0.00257538653260869 -0.0372492878572771 0.239215200438701
"1105" 912340024 147.44558 -18.40566 "QLD64" 0.124896743533309 -0.11540775138696 0.295890466300436
"1106" 912340025 147.44847 -18.40403 "QLD65" -0.251698945691968 -0.265505216680796 0.0737502804095686
"1107" 912340026 147.44847 -18.40403 "QLD65" -0.159328486646658 -0.206775537821225 -0.00518551529382272
"1108" 912340027 147.37874 -18.26883 "QLD66" -0.00252283212103422 -0.123508101038651 0.254651886539757
"1109" 912340028 147.37874 -18.26883 "QLD66" -0.255634540200868 -0.023637895519786 -0.185264680931901
"1110" 912340029 147.38376 -18.26705 "QLD67" -0.194302932783156 -0.233920444974522 -0.0588487638649393
"1111" 912340030 147.38376 -18.26705 "QLD67" 0.158638941399419 -0.00866758648840353 -0.176271901660814
"1112" 912340031 147.37756 -18.26259 "QLD68" 0.25653430321796 -0.320536400169722 0.219271456222621
"1113" 912340032 147.37756 -18.26259 "QLD68" -0.0563990712772343 -0.198423524910193 0.236387980324811
"1114" 912340033 147.40128 -18.65069 "QLD69" -0.266910826803124 -0.0251410008897278 0.258365410299913
"1115" 912340034 147.40128 -18.65069 "QLD69" -0.0539063418501552 -0.126535444462479 0.0539491444670882
"1116" 912340035 147.40462 -18.65033 "QLD70" -0.286976336856912 -0.301806837191415 0.276882775910268
"1117" 912340036 147.40462 -18.65033 "QLD70" -0.236017345306216 -0.226572737279513 0.227234018602563
"1118" 912340288 153.2692 -30.01765 "SI6" 0.0316532039515605 0.16079668389366 0.20585878526956
"1119" 912340289 153.17998 -30.24208 "SI9" -0.367481653817926 -0.180824061469842 0.0133328620176185
"1120" 912340291 153.2257 -30.15932 "SI19" -0.276716334697521 -0.260067626858122 0.0562734754076853
"1121" 912340292 153.17998 -30.24208 "SI9" -0.367481653817926 -0.180824061469842 0.0133328620176185
"1122" 912340293 153.2257 -30.15932 "SI19" -0.276716334697521 -0.260067626858122 0.0562734754076853
"1123" 912340295 153.38809 -29.92314 "SI2" -0.171737951206953 -0.146845651015426 -0.00548391219783256
"1124" 912340317 153.26635 -30.20167 "SI4" -0.166129040339681 -0.128487639458514 0.0900688862379814
"1125" 912340357 95.25436 5.89528 "ACEH7" -0.106304620426407 0.251763738817801 0.164020642129785
"1126" 912340358 -87.02909 5.54592 "ETP18" 0.321564149080765 -0.82415010408293 -0.109304588014564
"1127" 912340359 -91.65047 -0.30119 "ETP145" -0.343582136885407 -0.6116086802056 0.253372387411818
"1128" 912340360 72.704729 3.79793 "MAL6" -0.0948742320251567 0.0202624306264253 -0.0569506233799371
"1129" 912340361 73.486314 4.215475 "MAL1" 0.331172215387046 -0.386321572182484 -0.0700917180612081
"1130" 912340362 72.930821 3.636863 "MAL10" 0.058104364603048 -0.0639687232000008 -0.537901480512869
"1131" 912340363 72.96694 3.78353 "MAL11" 0.352056971787541 -0.0951079039211053 -0.146692310467537
"1132" 912340364 73.491118 3.973862 "MAL12" 0.244677233602608 -0.0178084326574151 -0.197053039820358
"1133" 912340365 73.5563 4.27899 "MAL2" 0.0965790498658506 -0.0353168508709246 -0.204359616176512
"1134" 912340366 72.83809 4.12838 "MAL3" 0.187974298013484 -0.090986799415925 -0.369230294034334
"1135" 912340367 72.91217 3.937 "MAL4" 0.269991548940609 -0.279470442383052 -0.481034085295427
"1136" 912340368 72.760836 3.72858 "MAL5" 0.432526627787639 0.135690295671376 -0.391205382302425
"1137" 912340369 72.874927 3.477874 "MAL7" 0.287630158659234 -0.251709094657422 -0.51968191213659
"1138" 912340370 72.883308 3.595735 "MAL8" 0.489946551288046 0.171725028556593 0.0961143375945968
"1139" 912340371 72.718766 3.586448 "MAL9" 0.16638164454503 -0.0766096617392187 -0.47859099704325
"1140" 912340372 55.431252 -4.561695 "SEY1" 0.0239687424358206 -0.18530705586554 0.161186165465311
"1141" 912340373 55.42648 -4.59463 "SEY2" 0.600079816733651 0.206926307873306 0.0301239335481758
"1142" 912340374 55.375188 -4.638365 "SEY3" 0.507608689288943 0.206542580711407 -0.00485948871157415
"1143" 912340375 55.36755 -4.639006 "SEY4" 0.288953346114212 -0.133009574417555 0.0845080856784323
"1144" 912340376 55.40671 -4.61534 "SEY5" 0.20149991927155 0.214692463766659 -0.202516867267891
"1145" 912340377 55.42263 -4.6028 "SEY6" 0.428414118581074 0.204153728323214 -0.24689897521142
"1146" 912340378 55.42454 -4.59893 "SEY7" 0.507841034059553 0.323818642435024 0.27530537921026
"1147" 912340379 55.42454 -4.59893 "SEY7" 0.52848535099386 0.254853359272288 0.0947913905603705
"1148" 912340380 55.429907 -4.584606 "SEY8" -0.0792419741682752 -0.212924833761955 0.00502419921992494
"1149" 912340381 55.41761 -4.61066 "SEY9" 0.387724038343923 0.278721596310594 0.0891482613692092
"1150" 912340382 55.37209 -4.66513 "SEY10" 0.379810234869839 -0.0954092616202808 0.0147951270776181
"1151" 912340383 55.39504 -4.66855 "SEY11" 0.514982697947528 0.148947867026505 0.293858822001545
"1152" 912340384 55.39012 -4.61929 "SEY12" 0.0815072211446152 -0.258305686642023 0.152605166544421
"1153" 912340385 40.14412 -10.19475 "TZN1" 0.379215390725397 0.297926162348042 0.10476977227826
"1154" 912340386 40.14165 -10.20187 "TZN2" 0.239852581480786 0.0743119362522945 -0.187771662312308
"1155" 912340387 40.16885 -10.23305 "TZN3" 0.0916759304493867 0.000543521705312711 0.149058213020687
"1156" 912340388 40.1873 -10.23706 "TZN4" 0.137863723486431 0.00951192229201259 -0.0706727071047377
"1157" 912340389 40.17892 -10.23944 "TZN5" 0.0665618969028453 -0.371519183659101 -0.0456248652712697
"1158" 912340390 40.188382 -10.263625 "TZN6" 0.116003557507568 -0.0248097026315005 -0.254149092330824
"1159" 912340391 40.1908 -10.26472 "TZN7" 0.165252436714147 0.0401827003189549 -0.14196874336859
"1160" 912340392 40.16205 -10.25107 "TZN8" 0.538131895100868 0.150272216199092 0.0531561615872773
"1161" 912340393 40.390434 -10.312657 "TZN9" 0.0546392827697511 -0.0710242696205023 -0.341591947260208
"1162" 912340394 -68.259824 12.032084 "BON1" 0.215586909693468 0.179775270570923 -0.264260688646595
"1163" 912340395 -68.287546 12.101111 "BON10" 0.191975196777292 -0.0170690778922869 -0.20805249203221
"1164" 912340396 -68.281959 12.071916 "BON11" 0.0150811569324595 0.188668495059219 -0.381203670380853
"1165" 912340397 -68.252486 12.026236 "BON12" 0.330525762534711 0.163577554492435 -0.141129166974049
"1166" 912340398 -68.262904 12.034012 "BON13" 0.445253680560688 0.0604537742240939 -0.0996436959419843
"1167" 912340399 -68.321698 12.209978 "BON14" 0.0105247633170718 0.274475332692729 -0.25579874047934
"1168" 912340400 -68.283181 12.064554 "BON2" 0.0389360737167521 0.128108322266212 -0.179106486519442
"1169" 912340401 -68.314644 12.204612 "BON3" -0.217056937466152 0.132293610432414 -0.283675267022183
"1170" 912340402 -68.328542 12.21155 "BON4" -0.027784786003794 -0.0211076397301092 -0.25615808127875
"1171" 912340403 -68.316823 12.205935 "BON5" 0.00630345027101064 0.0487347678333693 -0.408430136013948
"1172" 912340404 -68.352027 12.218796 "BON6" 0.294468885191001 0.130155977376212 -0.294015283127851
"1173" 912340405 -68.285013 12.13128 "BON7" 0.203379711814166 0.106471308792619 -0.520597689146282
"1174" 912340406 -68.290406 12.10538 "BON8" 0.22312253474467 0.157467574707069 -0.382201760383743
"1175" 912340407 -68.3086 12.199815 "BON9" 0.295275636933207 0.13106270029761 -0.268920896261085
"1176" 912340414 -16.3283 28.4021 "CAN36" -0.000498534486416382 -0.727499145754494 0.0618926107538912
"1177" 912340416 -17.9116 28.5858 "CAN37" -1.01165417535 0.104584328595205 0.0104819819225508
"1178" 912340417 -17.9116 28.5858 "CAN37" -0.810326201767338 -0.0956850080186991 0.000584662484470368
"1179" 912340418 -17.8444 28.4553 "CAN38" -0.827950488344791 -0.0437440123959951 -0.0596991660701324
"1180" 912340419 -17.8444 28.4553 "CAN38" -0.924788813392824 0.0875478911723361 -0.0780784662333803
"1181" 912340420 -17.7654 28.6784 "CAN40" -0.338823930954585 -0.604590817525963 0.167644659772731
"1182" 912340421 -17.7647 28.6742 "CAN41" -0.592108305545433 -0.361956818433877 0.127873486580522
"1183" 912340422 -16.3698 28.5469 "CAN42" -0.0210314720315161 -0.754449659782188 -0.0279440367526132
"1184" 912340423 -17.9116 28.5858 "CAN37" -0.810326201767338 -0.0956850080186991 0.000584662484470368
"1185" 912340424 -16.37839 28.2878 "CAN43" -0.148133276480924 -0.715298699600166 0.0998423137927383
"1186" 912340425 -16.843489 28.248089 "CAN44" -0.600282288341952 -0.359277953478408 0.126003748485522
"1187" 912340426 -16.843489 28.248089 "CAN44" -0.600282288341952 -0.359277953478408 0.126003748485522
"1188" 912340427 -16.850992 28.268458 "CAN45" -0.617238360966907 -0.352316229724854 0.120851530329975
"1189" 912340428 -16.850992 28.268458 "CAN45" -0.617238360966907 -0.352316229724854 0.120851530329975
"1190" 912340429 -16.3283 28.4021 "CAN36" -0.000498534486416382 -0.727499145754494 0.0618926107538912
"1191" 912340430 -16.428869 28.164429 "CAN1" -0.779657723720601 -0.165203810651651 0.055823563221162
"1192" 912340431 -16.428869 28.164429 "CAN1" -0.779657723720601 -0.165203810651651 0.055823563221162
"1193" 912340432 -16.4387 28.14238 "CAN12" -0.828838444496225 -0.146302781933806 0.0909055503546804
"1194" 912340433 -16.422344 28.192738 "CAN13" -0.750758227574574 -0.149866487508873 0.031442865647612
"1195" 912340434 -16.422344 28.192738 "CAN13" -0.750758227574574 -0.149866487508873 0.031442865647612
"1196" 912340435 -16.4387 28.14238 "CAN12" -0.828838444496225 -0.146302781933806 0.0909055503546804
"1197" 912340436 -16.428869 28.164429 "CAN1" -0.757296398218695 -0.182757548351595 0.0400989413778416
"1198" 912340437 -16.32476 28.40099 "CAN10" -0.000498534486416382 -0.727499145754494 0.0618926107538912
"1199" 912340438 -16.1811 28.5085 "CAN11" 0.401401240343014 -0.945444607479891 0.000962795965391513
"1200" 912340439 -16.32476 28.40099 "CAN10" -0.000498534486416382 -0.727499145754494 0.0618926107538912
"1201" 912340440 -16.1811 28.5085 "CAN11" 0.198162620341553 -0.806083881926231 -0.0203459335013023
"1202" 912340441 -16.422344 28.192738 "CAN13" -0.750758227574574 -0.149866487508873 0.031442865647612
"1203" 912340442 -16.428869 28.164429 "CAN1" -0.779657723720601 -0.165203810651651 0.055823563221162
"1204" 912340443 -16.422344 28.192738 "CAN13" -0.750758227574574 -0.149866487508873 0.031442865647612
"1205" 912340444 -16.37839 28.2878 "CAN43" 0.291882550622763 -1.04961193126558 0.119691822029151
"1206" 912340445 -17.7639 28.6715 "CAN39" 0.27333052724557 -1.00891381503352 0.13392256776435
"1207" 912340446 159.09975 -31.56557 "LHI22" -0.389399651103342 0.208781215432497 0.122730676004009
"1208" 912340447 159.09975 -31.56557 "LHI22" -0.389399651103342 0.208781215432497 0.122730676004009
"1209" 912340448 159.06513 -31.50197 "LHI10" -0.22107450178314 -0.100986006931967 0.319188701516438
